iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,cost_mean,cost_std,cost_max,cost_min,rollout_success,step,time_vpg,time_npg,kl_dist,surr_improvement,surr_cost_improvement,running_score,success_rate,average_cost,num_samples,time_VF,VF_error_before,VF_error_after,time_cost_VF,VF_cost_error_before,VF_cost_error_after,eval_score,eval_success,eval_avg_cost
29,10.97462773323059,8.38990901430228,37.30565785954278,253.67813474190692,-12.878590560642138,0.030750000000000003,0.08107982178076123,0.5900000000000003,0.0,0.0,1.0,0.08381533622741699,1.9291279315948486,0.009894516,0.02400911,-0.00041555177,5.039292255938995,0.0,0.03075000000000001,40000,8.778841495513916,0.8706962844375419,0.6475687147317192,3.737603187561035,0.9249697874919786,0.9243630847220387,20.727403161686734,0.0,0.0
30,10.776244401931763,6.570845332417334,36.363642879462624,287.5455403043558,-14.533967676212406,0.046400000000000004,0.10428345985821534,0.6900000000000004,0.0,0.0,0.9,0.085052490234375,1.8775463104248047,0.008136338,0.022337647,-0.00089453516,5.192447563586829,0.0,0.0464,40000,9.587954759597778,0.8183089341752083,0.6826518275833446,3.6380062103271484,0.9079886437417638,0.8883187591329514,81.46141550801191,8.0,0.0
31,10.918375968933105,14.58356335156746,86.40427924913796,928.9621692871916,-10.480445592380644,0.040150000000000005,0.08985253196209891,0.49000000000000027,0.0,1.5,1.0,0.08605170249938965,1.8271470069885254,0.009894111,0.022102144,-0.0014035007,6.1315591423848925,1.5,0.04015,40000,9.681256771087646,0.8730229962028381,0.6533071730924567,3.5937998294830322,0.9098333584292893,0.8994312421918809,38.74029657045694,0.0,0.0
32,11.00466275215149,11.33403019173472,40.70243573264471,402.9860084877326,-12.098317164962749,0.0325,0.07483815871599196,0.47000000000000025,0.0,0.0,1.0,0.08767247200012207,1.8681056499481201,0.009986806,0.020637954,-0.00034556407,6.651806247319875,0.0,0.032499999999999994,40000,9.655794382095337,1.102712065961183,0.6165155162591225,3.762890100479126,0.9030026993186917,0.8950986639651813,24.4482656969585,0.0,0.0
33,10.910439491271973,19.05967241192443,104.70713740376291,1379.8430486547345,-14.196930939755662,0.03545000000000001,0.09467733361264462,0.5900000000000003,0.0,0.5,0.9,0.08816385269165039,1.8419811725616455,0.008374596,0.027706224,-0.00037705028,7.892592863780331,0.5,0.03545,40000,9.824820280075073,0.887472268743733,0.7256757266458613,3.6706321239471436,0.9240020750279746,0.9229413887306929,31.904869875056875,0.0,0.0
34,10.795852422714233,12.433731521885239,62.00446105996252,550.4397741771656,-11.976503039920383,0.037750000000000006,0.084400459121974,0.48000000000000026,0.0,0.5,0.9,0.08145642280578613,1.8454549312591553,0.008127676,0.019346656,-0.0015543202,8.346706729590823,0.5,0.03774999999999999,40000,8.804578065872192,0.8183749782645551,0.644866797593799,3.6966540813446045,0.900392194132897,0.9002296125660264,91.8869011806769,4.0,0.0
35,10.979416608810425,9.614306085011641,47.43327079177787,503.1759318528972,-12.36761313185315,0.03830000000000001,0.08265052933889779,0.5300000000000002,0.0,0.5,0.9,0.08792757987976074,1.8917484283447266,0.0081018265,0.024470687,-0.00040592917,8.473466665132904,0.5,0.03830000000000001,40000,8.527796030044556,0.7462410656023938,0.5707045326222872,3.7437515258789062,0.8947858700936514,0.8961856956825872,78.25930015540416,8.0,0.0
36,10.674280405044556,8.300649407785134,35.31067288579969,294.09603665395395,-9.522419299978573,0.027450000000000002,0.0705974326728671,0.5000000000000002,0.0,0.0,0.9,0.08270525932312012,1.8436479568481445,0.008142665,0.01914162,-0.0009844166,8.456184939398128,0.0,0.027450000000000002,40000,9.140778303146362,0.8139350362292802,0.5851366494866651,3.7292444705963135,0.9480958751057635,0.9210736423068663,92.3541479245176,12.0,0.0016
37,11.076952934265137,14.808433523888574,57.61850738841419,500.05563040873585,-16.32519604768038,0.035050000000000005,0.08217053912443319,0.5700000000000003,0.0,0.0,0.9,0.07957339286804199,1.786562204360962,0.008235451,0.019876888,6.933928e-05,9.091409797847172,0.0,0.03505,40000,7.318256139755249,0.8036623442173387,0.6188816470767101,3.7121012210845947,0.9034483390930456,0.9015288879665041,46.037721323655504,4.0,0.0008
38,10.995538473129272,12.438481283800824,44.704784092682566,476.63070450058746,-8.96405812915484,0.04025,0.09976190405159682,0.6500000000000004,0.0,0.5,0.9,0.07979345321655273,1.8395676612854004,0.00812843,0.021650666,0.00073447876,9.426116946442537,0.5,0.040249999999999994,40000,7.496198654174805,0.7748514592846877,0.5180721214877279,3.7136592864990234,0.9097008774388886,0.9074885687932502,64.10808327712579,8.0,0.005600000000000001
39,11.089494466781616,14.277924236604496,46.6512492252529,346.85447758157045,-11.294031023951288,0.041550000000000004,0.09035539552234834,0.6400000000000003,0.0,0.5,1.0,0.08642220497131348,1.8178257942199707,0.009986965,0.019710867,0.0008231425,9.911297675458734,0.5,0.04155,40000,7.935547113418579,0.8576349653679065,0.5363315047054529,3.705120325088501,0.893957780925039,0.8923041222340788,41.42450631829069,4.0,0.0044
40,10.978843927383423,16.633795040435338,58.7125300769033,402.0141781705482,-14.128370254746113,0.053050000000000014,0.1090834428316232,0.6800000000000004,0.0,0.0,1.0,0.08804512023925781,1.8320508003234863,0.009942928,0.021297527,-0.0009840545,10.583547411956395,0.0,0.05305000000000002,40000,7.808111190795898,0.7158611249530074,0.46892167586576805,3.662245273590088,0.8773974879455593,0.867628983136644,56.3364390272076,4.0,0.0044
41,11.275162935256958,18.720848975444227,56.929408101840274,498.47733715343537,-14.339921336347626,0.05500000000000001,0.11379806676741047,0.7200000000000004,0.0,0.5,0.9,0.08768343925476074,1.850189208984375,0.008232869,0.019478546,0.00010780754,11.397277568305178,0.5,0.05500000000000001,40000,8.389788150787354,0.7483895763605194,0.49363752138632555,3.6748249530792236,0.8654540020366529,0.8650362906129685,87.43158782331987,4.0,0.0
42,10.971021890640259,13.328321479262351,58.68930327722464,622.6481062284483,-11.241512430542059,0.05535000000000001,0.10014428341148589,0.49000000000000027,0.0,1.0,0.9,0.08031988143920898,1.8778178691864014,0.0081735905,0.020027444,-0.00039189184,11.590381959400895,1.0,0.05534999999999999,40000,8.114835500717163,0.7232225742854811,0.5086607592543919,3.747526168823242,0.8777348393599443,0.8677348193789423,49.32662268415575,4.0,0.0
43,10.983689546585083,19.456106897320034,54.553981658234164,405.76689351276525,-11.994812221464876,0.04755000000000001,0.09549082416651353,0.5900000000000003,0.0,0.5,0.9,0.08058905601501465,1.8281807899475098,0.008163594,0.019358499,0.0003347378,12.376954453192809,0.5,0.04754999999999999,40000,8.589203834533691,0.8335048608198725,0.5879113063269356,3.758000612258911,0.8808349382709616,0.8803236006134936,48.14627347258764,0.0,0.0
44,11.284069299697876,35.41420872427225,118.37936951881568,1197.6902551104943,-10.820727156733886,0.04340000000000001,0.09158296784883097,0.5100000000000002,0.0,1.5,0.9,0.0847616195678711,1.8791460990905762,0.008118123,0.017669482,6.900559e-05,14.680679880300755,1.5,0.04339999999999999,40000,8.351167917251587,0.7342220281236334,0.5096338956373588,3.760324239730835,0.8870290356396805,0.8854600930160681,28.792611181839646,0.0,0.0
45,11.076311349868774,18.660899146591778,66.0770512044506,564.348641384947,-9.914045352151229,0.052800000000000014,0.09821486649178934,0.6000000000000003,0.0,1.0,1.0,0.08642411231994629,1.8789901733398438,0.009990334,0.023180703,0.00087082764,15.078701806929857,1.0,0.052799999999999986,40000,7.763165235519409,0.8313092960946787,0.5847043573950708,3.770145893096924,0.8693752630615561,0.8658081185964496,97.46013161354279,8.0,0.0028000000000000004
46,11.60986876487732,49.423944383701674,132.79899279403972,939.8304614332583,-11.369077888638015,0.06210000000000001,0.12418369458185728,0.8000000000000005,0.0,4.0,0.9,0.08293628692626953,1.8615572452545166,0.008119799,0.01863502,-0.00034572335,18.51322606460704,4.0,0.0621,40000,7.53044056892395,0.7226022811936383,0.5221440693287099,3.6636745929718018,0.8838876181215924,0.8809955092666164,49.62014693727344,0.0,0.002
47,11.114036083221436,33.34933115185905,98.70197206755681,717.24777091558,-17.039663159563087,0.05250000000000002,0.11756593894491726,0.8800000000000006,0.0,2.0,1.0,0.0834813117980957,1.8301758766174316,0.009981128,0.021122815,0.0008518587,19.996836573332242,2.0,0.0525,40000,7.9314985275268555,0.640555027687576,0.5246940623299204,3.7240419387817383,0.8915530400231558,0.89236859650639,75.75796146605994,8.0,0.0
48,11.285294771194458,34.56441200321071,89.7889107239168,559.4430427634206,-12.756618639694661,0.06115000000000002,0.12330116585012492,0.7300000000000004,0.0,0.5,1.0,0.08436179161071777,1.8758583068847656,0.0099974675,0.021682398,-0.0012352777,21.45359411632009,0.5,0.06115,40000,8.12010645866394,0.6241538645880716,0.5060637120182205,3.642794370651245,0.8719061220195383,0.8617177229037958,76.51955286117742,8.0,0.0
49,10.874164581298828,40.254027514070884,113.17994018334109,892.4421030310975,-9.902087548075189,0.04335000000000001,0.0929692287802798,0.6400000000000003,0.0,2.0,1.0,0.08408236503601074,1.8250758647918701,0.009948786,0.01921733,-0.0011712689,23.333637456095172,2.0,0.04335000000000001,40000,8.663506746292114,0.7072912580043719,0.48404236214444163,3.720689058303833,0.90663395324672,0.8856302615694913,85.22604643418715,4.0,0.0052
50,11.07580828666687,35.26418564917453,105.34421839396464,823.7266565089624,-11.234948811511,0.04310000000000001,0.09649554393856749,0.5300000000000002,0.0,1.5,0.9,0.08087849617004395,1.8615083694458008,0.008120798,0.018007437,-0.0007253283,24.526692275403107,1.5,0.0431,40000,9.206991910934448,0.6588515790025757,0.4880041440183821,3.686434745788574,0.8992078492911719,0.8916543668900884,130.63161172916057,8.0,0.0
51,10.875440120697021,37.33907063982994,75.52354454238059,437.02117906017463,-9.929131948270246,0.04575000000000001,0.08763239983019981,0.48000000000000026,0.0,0.5,0.9,0.07940387725830078,1.890263557434082,0.008111618,0.018931856,-0.00033881224,25.807930111845792,0.5,0.04575000000000002,40000,8.821332216262817,0.7089944642625775,0.45520873529014116,3.810730457305908,0.8625211505714653,0.8617669553423402,112.74420920316247,12.0,0.0
52,11.423788785934448,55.074491260577226,127.15755534834727,816.9493284648106,-11.278209600641556,0.04515,0.09528891593464585,0.6300000000000003,0.0,4.5,0.9,0.08039641380310059,1.8489198684692383,0.0081070345,0.018574975,-0.0007682437,28.734586226718935,4.5,0.04515,40000,8.135653972625732,0.6522767899738201,0.42483464604272997,3.6792516708374023,0.8769084059302463,0.8811551926026728,173.53606474078953,12.0,0.0
