iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,cost_mean,cost_std,cost_max,cost_min,rollout_success,step,time_vpg,time_npg,kl_dist,surr_improvement,surr_cost_improvement,running_score,success_rate,average_cost,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success,eval_avg_cost
82,10.476293802261353,-2.5640736741548324,7.482765912898861,45.64670537545139,-7.591076947002374,66.09,34.713713428557305,171,0,0.0,1,0.0791923999786377,1.776399850845337,0.009962902,0.00026576882,-0.019247416,-1.7652111646246007,0.0,66.09,40000,8.442341566085815,0.41196516830300234,0.2651107761331255,-1.5186669979526135,0.0,34.92
83,10.153391599655151,-3.0668560618470826,7.29788565103916,57.51328942591169,-10.570752397455333,70.755,33.212271451979916,170,0,0.0,1,0.07573986053466797,1.8386569023132324,0.009896597,0.00077757443,-0.018422885,-1.895375654346849,0.0,70.755,40000,8.771384954452515,0.45954341945438015,0.2664419352157568,-3.4807388255792637,0.0,37.08
84,10.2691969871521,-3.5516250862547447,6.1766551207285305,50.604449700039,-10.482267808897515,62.695,32.82151695153653,208,0,0.0,0.0,0.07620978355407715,1.8116331100463867,0.0,0.0,0.0,-2.0610005975376384,0.0,62.695,40000,8.966469526290894,0.5009382116884319,0.2287044094509014,-3.4807388255792637,0.0,37.08
85,10.373716354370117,-2.4648987403420755,13.268760753976254,156.47417545127473,-10.41301471128857,62.96,29.51047949457955,163,0,0.0,0.0,0.07731842994689941,1.823779821395874,0.0,0.0,0.0,-2.101390411818082,0.0,62.96,40000,9.200269222259521,0.6788400219073214,0.3203745864486941,-3.4807388255792637,0.0,37.08
86,10.275730848312378,-3.4685648314584125,6.921986447901616,63.32014587885312,-11.279997263447326,59.9,28.491402211895434,148,0,0.0,1,0.07887125015258789,1.8419320583343506,0.009964759,5.4605483e-05,-0.017926397,-2.238107853782115,0.0,59.9,40000,10.23473834991455,0.7993310489268376,0.2744888881482197,-3.5337492352108897,0.0,52.96
87,10.204755544662476,-2.8015144117780983,7.552578753828297,54.86987318321386,-7.854897813157619,57.855,31.771275942272133,170,0,0.0,1,0.07646465301513672,1.8959295749664307,0.0098846415,0.0024809863,-0.018454408,-2.2944485095817133,0.0,57.855,40000,9.98209834098816,0.5691379170663674,0.23610348075052628,-3.682907033355956,0.0,43.76
88,10.26146149635315,-2.9673452354001397,7.866900809181271,76.55068448028791,-10.477949943835567,58.86,34.66194455018356,179,0,0.0,1,0.08756041526794434,1.799699306488037,0.009934304,0.0041068504,-0.018484872,-2.3617381821635557,0.0,58.86,40000,9.192190408706665,0.5651849329095249,0.21617018790512724,-3.3402571648979738,0.0,43.04
89,10.37830924987793,-1.9468507280706044,14.643024205617483,170.17378944140148,-9.875253641900047,60.44,33.18021096979343,187,0,0.0,1,0.08079338073730469,1.7960186004638672,0.00997893,0.0023719452,-0.019216212,-2.3202494367542608,0.0,60.44,40000,9.476848125457764,0.7440162874635546,0.32344234466834526,-3.6560872838599017,0.0,29.68
90,10.257879734039307,-0.9320983358439676,13.81608568957902,79.67520352959077,-6.693654797357627,52.205,27.232204739976527,146,0,0.0,1,0.07643294334411621,1.82861328125,0.0099247005,0.006018424,-0.020106647,-2.181434326663232,0.0,52.205,40000,9.787894248962402,0.5238150149271276,0.21598075128486374,-0.16661836403998426,0.0,30.84
91,10.264235734939575,-0.4597825738667744,15.120157065565337,88.66094584825291,-13.026784443759025,49.91,27.96179357623541,140,3,0.0,0.0,0.07739734649658203,1.7685267925262451,0.0,0.0,0.0,-2.0092691513835863,0.0,49.91,40000,9.638508796691895,0.4455054600101239,0.2744111135429429,-0.16661836403998426,0.0,30.84
92,10.26349663734436,-1.6365730284921907,12.200550427662538,92.56134993825518,-9.666560549909425,51.37,30.152165759692952,150,0,0.0,0.0,0.08127093315124512,1.7895033359527588,0.0,0.0,0.0,-1.9719995390944467,0.0,51.37,40000,9.339297771453857,0.4473432075630669,0.22409329827352895,-0.16661836403998426,0.0,30.84
93,10.534103631973267,0.6253249276648876,19.660468184035626,158.98543678558585,-11.103288435237836,52.265,27.618739562116154,141,0,0.0,0.0,0.07854318618774414,1.8430423736572266,0.0,0.0,0.0,-1.7122670924185133,0.0,52.265,40000,8.683794260025024,0.5204150760154758,0.21192394319631733,-0.16661836403998426,0.0,30.84
94,10.602647542953491,-1.627604668564142,12.157022585386775,89.33117108960941,-10.823088896023682,50.1,26.83561066940717,139,0,0.0,1,0.0788571834564209,1.8302762508392334,0.009733535,0.019421859,-0.008218795,-1.7038008500330761,0.0,50.1,40000,9.288466215133667,0.7644578430319254,0.28094612328077334,-0.2550128924489032,0.0,20.84
95,10.485179901123047,-2.754087107354603,9.509932032953069,88.32771366196407,-8.843092262962347,50.415,26.152873169118532,132,0,0.0,1,0.09458255767822266,1.8955578804016113,0.009826193,0.003190007,-0.018341128,-1.808829475765229,0.0,50.415,40000,9.657917737960815,0.5583964235854475,0.3182355928759199,-3.5490382833538376,0.0,18.6
96,10.284833192825317,-1.4410541935224481,11.834952659037429,76.50193121239957,-10.900784696767376,47.62,27.243267058119148,150,3,0.0,0.0,0.07520508766174316,1.808605432510376,0.0,0.0,0.0,-1.772051947540951,0.0,47.62,40000,9.885615110397339,0.5493885255365362,0.3434872372854664,-3.5490382833538376,0.0,18.6
97,10.15295934677124,-1.4448722522393103,19.679500815470412,232.3109190489447,-11.558122305491976,49.335,24.653453612019554,122,0,0.0,0.0,0.07448077201843262,1.8213529586791992,0.0,0.0,0.0,-1.739333978010787,0.0,49.335,40000,10.219318389892578,0.5907872273248247,0.2502056420031821,-3.5490382833538376,0.0,18.6
98,10.158021926879883,-0.5862907395554919,14.386021423236619,72.16869912186344,-12.396342591955662,46.71,27.8886338855097,178,0,0.0,0.0,0.07783150672912598,1.7651207447052002,0.0,0.0,0.0,-1.6240296541652577,0.0,46.71,40000,10.179237842559814,0.5759026205131841,0.3487225733682337,-3.5490382833538376,0.0,18.6
99,10.151881456375122,-1.2479062284628943,13.098277305240295,82.96083736118301,-9.355594911204863,51.665,27.3509190887619,165,3,0.0,1,0.08320212364196777,1.8564341068267822,0.009979491,0.0030573586,-0.019629812,-1.5864173115950213,0.0,51.665,40000,9.188826560974121,0.4813324004422502,0.3103008157739737,-2.8357571064054095,0.0,23.84
100,10.274452924728394,-0.8245359827613481,15.746695498630645,95.5332071550395,-9.710801261898762,49.38,27.164786028975087,159,0,0.0,0.0,0.07953476905822754,1.8217558860778809,0.0,0.0,0.0,-1.510229178711654,0.0,49.38,40000,8.100023984909058,0.44560633016392515,0.2639516919680906,-2.8357571064054095,0.0,23.84
101,10.258597612380981,-1.7723343510297258,11.780995352251045,72.14268011224911,-7.752424965455529,44.635,24.289746293446544,138,1,0.0,0.0,0.07752513885498047,1.831087350845337,0.0,0.0,0.0,-1.5364396959434612,0.0,44.635,40000,8.706112384796143,0.3919947455202265,0.25401406956692923,-2.8357571064054095,0.0,23.84
102,10.404601335525513,-1.4273616528857618,13.955718769723216,96.4726055126808,-13.115030350949475,46.255,24.53752177788132,127,0,0.0,0.0,0.07640647888183594,1.798088550567627,0.0,0.0,0.0,-1.5255318916376912,0.0,46.255,40000,8.55934476852417,0.5240479852448084,0.26424595040680543,-2.8357571064054095,0.0,23.84
103,10.360040426254272,-1.2820869043366971,12.215222777994699,67.85746554688811,-9.863422297654083,48.465,26.60467581084197,136,0,0.0,0.0,0.07714271545410156,1.8183486461639404,0.0,0.0,0.0,-1.5011873929075918,0.0,48.465,40000,9.128410339355469,0.5825122773640976,0.2529075777078036,-2.8357571064054095,0.0,23.84
104,10.268990516662598,-0.9499019392028706,14.276472968311063,93.29176514660683,-9.769429448654838,46.05,27.8791588825775,144,3,0.0,0.0,0.07950639724731445,1.7948048114776611,0.0,0.0,0.0,-1.4460588475371197,0.0,46.05,40000,8.71813154220581,0.5576603819034793,0.30259535040974483,-2.8357571064054095,0.0,23.84
105,10.256896734237671,-1.1347590918316055,13.40253073628632,100.24703661988688,-9.445480532649913,44.3,26.153011298892523,127,0,0.0,0.0,0.08037567138671875,1.8436284065246582,0.0,0.0,0.0,-1.4149288719665682,0.0,44.3,40000,8.65088939666748,0.4561785315865313,0.2532855794755812,-2.8357571064054095,0.0,23.84
106,10.189100980758667,-2.281717711266703,9.792458623554811,64.8022654432405,-8.881600646214599,44.52,25.66280577021928,137,0,0.0,0.0,0.07500600814819336,1.7709639072418213,0.0,0.0,0.0,-1.5016077558965817,0.0,44.52,40000,9.193069458007812,0.5270362188955764,0.2614692868783249,-2.8357571064054095,0.0,23.84
107,10.258909225463867,-2.9329873389581733,8.760859750387548,74.0366853330345,-8.661565943554956,48.655,24.69080749995836,134,0,0.0,0.0,0.07776665687561035,1.7792351245880127,0.0,0.0,0.0,-1.6447457142027408,0.0,48.655,40000,9.245325565338135,0.501420859013363,0.31951814340108015,-2.8357571064054095,0.0,23.84
108,10.308136463165283,-1.4640725790870235,14.568350084202278,103.55825152666331,-9.969024699944285,47.865,26.977708853792606,136,2,0.0,0.0,0.09041833877563477,1.7981162071228027,0.0,0.0,0.0,-1.6266784006911692,0.0,47.865,40000,9.220308303833008,0.4054957307059241,0.16481672657379165,-2.8357571064054095,0.0,23.84
109,10.156346321105957,-0.9697128447808726,15.427810325110134,95.41247563850258,-9.972244922340202,46.75,24.961119766548936,120,0,0.0,0.0,0.07841658592224121,1.8190128803253174,0.0,0.0,0.0,-1.5609818451001396,0.0,46.75,40000,9.094625234603882,0.42281748141254977,0.24335528556481992,-2.8357571064054095,0.0,23.84
110,10.305660247802734,-1.9651043584537324,10.934993415664836,80.53026177088387,-8.378725963632824,45.62,25.16655717415475,133,1,0.0,0.0,0.07833576202392578,1.7975587844848633,0.0,0.0,0.0,-1.601394096435499,0.0,45.62,40000,8.917697429656982,0.585221567290216,0.3284393638878474,-2.8357571064054095,0.0,23.84
111,10.511927127838135,0.07807798480925612,19.230866360405184,183.5493261585799,-7.518972469238014,43.72,24.94276648649865,137,0,0.0,0.0,0.07564139366149902,1.8362488746643066,0.0,0.0,0.0,-1.4334468883110234,0.0,43.72,40000,9.013859272003174,0.5701024187156741,0.3158147536172523,-2.8357571064054095,0.0,23.84
112,10.415773630142212,-1.9813283596309619,11.974284361188726,86.11053382763974,-6.80591317298769,44.6,23.874253915044132,117,0,0.0,0.0,0.07928037643432617,1.8129291534423828,0.0,0.0,0.0,-1.4882350354430174,0.0,44.6,40000,8.769996166229248,0.425441033583952,0.24201296821129129,-2.8357571064054095,0.0,23.84
113,10.384318351745605,-0.8494290873854722,14.071792930310277,74.49495320979682,-8.254729458627299,45.095,26.35936218879357,160,0,0.0,0.0,0.08079051971435547,1.8290300369262695,0.0,0.0,0.0,-1.4243544406372628,0.0,45.095,40000,8.93087124824524,0.4504107482576882,0.3143433537709898,-2.8357571064054095,0.0,23.84
114,10.312222242355347,-1.88433102316348,11.562098551373026,81.62118602280415,-7.583828188671906,47.33,24.368855122881747,116,0,0.0,0.0,0.0771946907043457,1.7701609134674072,0.0,0.0,0.0,-1.4703520988898844,0.0,47.33,40000,8.443314790725708,0.3497796155973425,0.19892408790133156,-2.8357571064054095,0.0,23.84
115,10.35404109954834,-0.5456885995115549,30.816973210481297,406.35206893067163,-10.122546281183917,45.745,25.45191495742511,154,0,0.0,0.0,0.07461905479431152,1.7711749076843262,0.0,0.0,0.0,-1.3778857489520515,0.0,45.745,40000,8.91765308380127,0.7502476422636785,0.41689728296168943,-2.8357571064054095,0.0,23.84
116,9.961901664733887,-1.1747926686055465,12.612376333404839,86.5902856676403,-13.405742341665874,47.455,25.684780999650357,114,0,0.0,0.0,0.07737922668457031,1.7661526203155518,0.0,0.0,0.0,-1.3575764409174012,0.0,47.455,40000,9.189046382904053,1.6603065840928508,0.35128545123120464,-2.8357571064054095,0.0,23.84
117,10.367844104766846,-1.4773363146932816,13.356285069475016,87.42474541031375,-8.611815848727545,45.0,25.172604156105898,127,0,0.0,0.0,0.07691025733947754,1.7827415466308594,0.0,0.0,0.0,-1.3695524282949894,0.0,45.0,40000,9.244094848632812,0.404978020333417,0.22176799460978738,-2.8357571064054095,0.0,23.84
118,10.25770115852356,-0.1587676608718473,16.60802379259694,85.96150391865363,-8.416221665696366,45.47,26.14668430222081,140,0,0.0,0.0,0.07633137702941895,1.7537410259246826,0.0,0.0,0.0,-1.2484739515526753,0.0,45.47,40000,9.12276315689087,0.4677449277615702,0.2653954501202506,-2.8357571064054095,0.0,23.84
119,9.858051061630249,0.745963945694912,18.84434398145049,146.20335280198927,-10.216145874500954,46.26,26.339369772262966,113,0,0.0,0.0,0.07995104789733887,1.8341870307922363,0.0,0.0,0.0,-1.0490301618279165,0.0,46.26,40000,8.869665622711182,0.48343102042050656,0.32058592252285045,-2.8357571064054095,0.0,23.84
120,10.225562810897827,-1.0701904454040658,13.400971268413063,79.94047960645949,-7.5460045615864075,50.04,28.820104094190917,154,0,0.0,0.0,0.07632136344909668,1.8422117233276367,0.0,0.0,0.0,-1.0511461901855315,0.0,50.04,40000,9.258535146713257,0.49155966855021427,0.3053630211660508,-2.8357571064054095,0.0,23.84
121,10.156510591506958,0.7565318012886634,26.183012792019174,261.5555155411927,-8.331757012257228,45.24,27.624670133777162,167,0,0.0,0.0,0.07433223724365234,1.835486888885498,0.0,0.0,0.0,-0.870378391038112,0.0,45.24,40000,9.200562715530396,0.5971293190028395,0.2229174562438176,-2.8357571064054095,0.0,23.84
122,10.36321473121643,2.740286055575607,41.708355952790804,481.98105176429385,-11.151606014844463,45.245,28.430353057955507,138,0,0.5,0.0,0.0857999324798584,1.8070502281188965,0.0,0.0,0.0,-0.5093119463767402,0.5,45.245,40000,9.095865488052368,0.6692157607476228,0.35025250037846106,-2.8357571064054095,0.0,23.84
123,10.664830923080444,0.19243994286171515,15.924561756849066,82.70946946877952,-7.866549355407743,45.595,25.453702579389113,159,0,0.0,0.0,0.07500839233398438,1.7747783660888672,0.0,0.0,0.0,-0.43913675745289465,0.0,45.595,40000,8.93428349494934,2.767186195729452,0.3873752956581131,-2.8357571064054095,0.0,23.84
124,10.477004766464233,-0.9901182397754138,14.77814230070744,89.31185549688507,-7.676418286583508,45.89,24.044914223178253,113,0,0.0,0.0,0.07788491249084473,1.778052806854248,0.0,0.0,0.0,-0.49423490568514655,0.0,45.89,40000,9.334572792053223,0.3757144368422091,0.2610716011431796,-2.8357571064054095,0.0,23.84
125,10.534855604171753,-1.6273182140731097,11.764789888211583,89.09707387748561,-8.546920291598068,48.23,28.008875379065117,155,0,0.0,0.0,0.0791163444519043,1.7970004081726074,0.0,0.0,0.0,-0.6075432365239429,0.0,48.23,40000,9.496238231658936,0.5191015569884946,0.278703735277546,-2.8357571064054095,0.0,23.84
126,10.378726243972778,0.28408149277034367,21.694092002129214,241.43770647254448,-9.787913270230451,42.12,22.76764370768306,112,0,0.0,0.0,0.08085966110229492,1.8421497344970703,0.0,0.0,0.0,-0.5183807635945142,0.0,42.12,40000,9.202839136123657,0.6198064557621317,0.43568294442970507,-2.8357571064054095,0.0,23.84
127,10.15464448928833,-0.8425593958862759,20.862096909269013,241.10205060693573,-9.556959600422509,47.785,26.422694317574805,144,0,0.0,0.0,0.07681393623352051,1.75272798538208,0.0,0.0,0.0,-0.5507986268236904,0.0,47.785,40000,9.831469297409058,0.5891757736704127,0.20025833504368282,-2.8357571064054095,0.0,23.84
128,9.659820795059204,-2.1782465979583536,10.740516146826018,81.09787566776171,-10.11593151863733,45.93,26.682674153839976,129,0,0.0,0.0,0.07580447196960449,1.8470807075500488,0.0,0.0,0.0,-0.7135434239371568,0.0,45.93,40000,8.967275381088257,1.262476355988521,0.32854039278443575,-2.8357571064054095,0.0,23.84
129,10.476767539978027,-1.3279545800796269,12.62754340550475,71.92309819895304,-10.414864254010249,48.005,26.293439771167254,138,0,0.0,0.0,0.08006525039672852,1.8240022659301758,0.0,0.0,0.0,-0.7749845395514038,0.0,48.005,40000,8.605730772018433,0.3961981792333715,0.28493702753544414,-2.8357571064054095,0.0,23.84
130,10.770467519760132,-0.2543329094394862,16.892674448458376,143.6765917601601,-11.34657827651618,47.585,26.106182696824902,135,0,0.0,0.0,0.07585668563842773,1.767749309539795,0.0,0.0,0.0,-0.7229193765402121,0.0,47.585,40000,8.909960746765137,0.5191240063627124,0.2598021993716641,-2.8357571064054095,0.0,23.84
131,10.37359619140625,-1.0093794793825304,14.446288473041992,94.25956716364435,-12.602188472316014,47.435,29.410980517487005,163,0,0.0,0.0,0.0765845775604248,1.7922916412353516,0.0,0.0,0.0,-0.751565386824444,0.0,47.435,40000,9.594074726104736,0.4685991686385825,0.28849647485691327,-2.8357571064054095,0.0,23.84
132,10.358576536178589,0.33793910718824305,24.97207343682293,218.5948895741234,-8.045118970730961,45.5,26.263472733056457,126,0,0.0,0.0,0.0813906192779541,1.9283249378204346,0.0,0.0,0.0,-0.6426149374231752,0.0,45.5,40000,9.508978128433228,0.578862673542617,0.19583516960783673,-2.8357571064054095,0.0,23.84
133,10.558959245681763,-1.3668458972456334,12.836394242211153,90.59093092839369,-11.533260277463818,45.005,25.1611799206635,150,0,0.0,0.0,0.07610559463500977,1.7959396839141846,0.0,0.0,0.0,-0.715038033405421,0.0,45.005,40000,9.514447927474976,1.2480050419179642,0.314542672753546,-2.8357571064054095,0.0,23.84
134,10.390144348144531,-2.304744567014234,11.092643927686801,96.18393988718978,-8.793308319973763,44.135,25.682421517450415,154,3,0.0,0.0,0.08124971389770508,1.89532470703125,0.0,0.0,0.0,-0.8740086867663024,0.0,44.135,40000,8.976778984069824,0.46105866576810833,0.20053256238297798,-2.8357571064054095,0.0,23.84
135,10.160232305526733,-1.9186448742228035,11.677160628303403,90.2896419428013,-10.574211038734665,49.43,28.62036163293539,145,0,0.0,0.0,0.07500243186950684,1.7813060283660889,0.0,0.0,0.0,-0.9784723055119525,0.0,49.43,40000,8.869612216949463,0.5567475109799739,0.2913783834898629,-2.8357571064054095,0.0,23.84
136,10.522761821746826,-0.916694937221402,12.611638804286175,81.06907494605971,-9.757282482127627,46.115,26.486256341733156,143,0,0.0,0.0,0.07596731185913086,1.7695813179016113,0.0,0.0,0.0,-0.9722945686828974,0.0,46.115,40000,8.932886123657227,0.472507179067426,0.22582031541697153,-2.8357571064054095,0.0,23.84
137,10.35868239402771,-1.6495729671223205,13.638082269796971,105.93239715161786,-9.879012761468507,42.49,23.117091079978035,118,0,0.0,0.0,0.08536672592163086,1.801006555557251,0.0,0.0,0.0,-1.0400224085268397,0.0,42.49,40000,8.568376064300537,0.5888685115453466,0.2629093044183906,-2.8357571064054095,0.0,23.84
138,10.485463380813599,1.211201913655141,23.553024728992,183.29873683322788,-9.918675970015883,44.44,23.9314938940301,150,0,0.0,0.0,0.079437255859375,1.890519618988037,0.0,0.0,0.0,-0.8148999763086416,0.0,44.44,40000,8.702321529388428,0.45823838284562896,0.1599514459228548,-2.8357571064054095,0.0,23.84
139,10.355332851409912,1.4445694365419393,27.656979170339113,276.2877236330556,-10.250977471995938,44.57,25.80029263399933,125,1,0.0,0.0,0.07537221908569336,1.7984380722045898,0.0,0.0,0.0,-0.5889530350235835,0.0,44.57,40000,9.33380913734436,0.6649075309078676,0.2432303304909841,-2.8357571064054095,0.0,23.84
140,10.160216569900513,-1.763332720964446,10.979372078985287,70.39200663767465,-9.849359546698654,47.995,25.659013523516446,139,0,0.0,0.0,0.08148503303527832,1.783440113067627,0.0,0.0,0.0,-0.7063910036176697,0.0,47.995,40000,9.234179258346558,0.7659989981308766,0.27959797483238635,-2.8357571064054095,0.0,23.84
141,10.461249828338623,-1.093776771631527,21.758493591852602,279.6622250199944,-7.234387108574826,45.46,25.0409344873549,138,0,0.0,0.0,0.07631826400756836,1.841869831085205,0.0,0.0,0.0,-0.7451295804190555,0.0,45.46,40000,9.198464155197144,0.8943718128443076,0.39074202772680877,-2.8357571064054095,0.0,23.84
142,10.162702560424805,0.08745757132828508,21.26451942548392,200.57270419720032,-6.194029450705995,44.205,26.476460771787455,121,0,0.0,0.0,0.07673025131225586,1.8158421516418457,0.0,0.0,0.0,-0.6618708652443215,0.0,44.205,40000,8.848612308502197,0.5661131850373429,0.24352664546069244,-2.8357571064054095,0.0,23.84
143,10.306166648864746,-2.8248023092185086,8.13390529825357,77.66854221889501,-8.487995940862213,47.815,26.138492209766042,121,3,0.0,0.0,0.07823419570922852,1.8448736667633057,0.0,0.0,0.0,-0.8781640096417402,0.0,47.815,40000,9.149951934814453,1.2539526925724374,0.34157917924242404,-2.8357571064054095,0.0,23.84
144,10.349389791488647,-1.628746204584135,10.864263221836502,74.3359314342383,-9.288489213557996,46.49,28.059221300670483,154,0,0.0,0.0,0.08127570152282715,1.790870189666748,0.0,0.0,0.0,-0.9532222291359798,0.0,46.49,40000,9.607455968856812,0.5186037365383018,0.21633116188168386,-2.8357571064054095,0.0,23.84
145,10.621129274368286,-0.2721987954286438,16.415493253683046,99.3158423183744,-10.924504846593965,47.615,27.131103460788317,145,0,0.0,0.0,0.08049345016479492,1.8197340965270996,0.0,0.0,0.0,-0.8851198857652463,0.0,47.615,40000,8.799676895141602,0.45216870723864344,0.25287902992075717,-2.8357571064054095,0.0,23.84
146,10.459702014923096,-1.619583492439572,13.483509244893332,104.73010032117269,-11.125659731839335,45.995,24.65978456921309,119,0,0.0,0.0,0.0766608715057373,1.8315215110778809,0.0,0.0,0.0,-0.9585662464326788,0.0,45.995,40000,8.098759889602661,0.3583248305680444,0.2278922882344686,-2.8357571064054095,0.0,23.84
147,10.258024215698242,-2.045327204362857,11.366923813811772,99.67651154877457,-8.72815172383795,52.48,26.763026734657647,159,1,0.0,0.0,0.08221602439880371,1.8167803287506104,0.0,0.0,0.0,-1.0672423422256967,0.0,52.48,40000,8.288054466247559,0.4829009373936843,0.2687051386022032,-2.8357571064054095,0.0,23.84
148,10.61356782913208,-0.2174998546705745,15.193496849953062,99.87610786806285,-11.603939374296147,48.065,28.697922834240114,134,0,0.0,0.0,0.07610774040222168,1.7609412670135498,0.0,0.0,0.0,-0.9822680934701845,0.0,48.065,40000,8.226147651672363,0.47174286054502157,0.2690368720035926,-2.8357571064054095,0.0,23.84
149,10.373300075531006,-1.2953631275237718,14.263184156824591,107.06813879278552,-9.636300495595773,44.615,23.666997591583097,110,0,0.0,0.0,0.07762408256530762,1.8636436462402344,0.0,0.0,0.0,-1.0135775968755432,0.0,44.615,40000,9.184060335159302,0.4374097149562551,0.23010663413908675,-2.8357571064054095,0.0,23.84
150,10.359123706817627,-1.6203989929893772,11.11499146626524,82.02402537990258,-10.370617680927047,43.95,25.820873339219183,129,0,0.0,0.0,0.07805871963500977,1.8014695644378662,0.0,0.0,0.0,-1.0742597364869266,0.0,43.95,40000,8.282805919647217,0.6933087974017061,0.2708267458929234,-2.8357571064054095,0.0,23.84
151,9.780594825744629,-1.7038920080053073,10.926654805566715,83.73323259455603,-6.828890378446844,46.785,26.693796563995914,159,0,0.0,0.0,0.0767209529876709,1.8030197620391846,0.0,0.0,0.0,-1.1372229636387647,0.0,46.785,40000,8.07079529762268,0.5519748182498022,0.33194698293564284,-2.8357571064054095,0.0,23.84
152,10.45667314529419,-1.1577893592951707,19.000340169537978,164.32166612010158,-13.596697156520994,48.905,26.845967574293166,124,0,0.0,0.0,0.07773876190185547,1.862030267715454,0.0,0.0,0.0,-1.1392796032044055,0.0,48.905,40000,8.34343671798706,0.5731286869570885,0.13301486738411647,-2.8357571064054095,0.0,23.84
153,10.361078977584839,5.872103280767499,81.43251128026951,866.5146032949496,-6.664910445042223,48.49,28.28073372456945,151,0,1.0,0.0,0.0751943588256836,1.795947790145874,0.0,0.0,0.0,-0.43814131480721497,1.0,48.49,40000,9.528517007827759,0.786176062428844,0.38350792572229747,-2.8357571064054095,0.0,23.84
154,10.41645884513855,-2.1646681869335764,10.623508459444468,71.67809472986384,-8.229012013702738,49.4,26.361714663503967,125,0,0.0,0.0,0.0783994197845459,1.7833380699157715,0.0,0.0,0.0,-0.6107940020198511,0.0,49.4,40000,9.775799036026001,3.363067108520193,0.4278993094345563,-2.8357571064054095,0.0,23.84
155,10.516039848327637,-0.729039696497826,18.71573760450028,199.75734209009315,-6.9502194466487355,45.495,25.33495559498773,146,0,0.0,0.0,0.08249664306640625,1.8361546993255615,0.0,0.0,0.0,-0.6226185714676487,0.0,45.495,40000,9.859851598739624,0.5987712015881473,0.3958342128848009,-2.8357571064054095,0.0,23.84
156,10.415459632873535,-1.4496483409885546,12.097427570921475,79.39955480189045,-9.60708850366953,45.675,26.62084474617588,171,5,0.0,0.0,0.07661652565002441,1.8366703987121582,0.0,0.0,0.0,-0.7053215484197393,0.0,45.675,40000,9.665184736251831,0.7429597056579199,0.3701389993378525,-2.8357571064054095,0.0,23.84
157,10.675920486450195,3.102834074093646,40.99839728568471,439.8063373389449,-8.587782095448473,44.09,25.957116557892174,151,0,0.5,0.0,0.08068203926086426,1.9047067165374756,0.0,0.0,0.0,-0.3245059861684007,0.5,44.09,40000,8.749763250350952,0.7950866616530129,0.30501454691744984,-2.8357571064054095,0.0,23.84
158,10.366886615753174,-2.090345921998943,12.205338833233126,106.49896815327396,-9.13607622873811,45.855,28.982477033545635,165,0,0.0,0.0,0.07583022117614746,1.8417139053344727,0.0,0.0,0.0,-0.501089979751455,0.0,45.855,40000,8.207710981369019,2.8815670097140034,0.27701719006788145,-2.8357571064054095,0.0,23.84
159,10.162903547286987,-0.9487449475456542,23.117460120468238,285.5621397711648,-10.810481948060742,47.12,26.172038514414577,145,0,0.0,0.0,0.0772709846496582,1.9045472145080566,0.0,0.0,0.0,-0.5458554765308749,0.0,47.12,40000,7.844140291213989,0.6676417963466612,0.15629270598213044,-2.8357571064054095,0.0,23.84
160,12.202942371368408,-1.5291472911322839,15.732514482770583,141.9280451757292,-6.759655873455081,47.135,25.665283458399596,127,0,0.0,0.0,0.1183621883392334,1.9637820720672607,0.0,0.0,0.0,-0.6441846579910158,0.0,47.135,40000,7.70350193977356,0.5040467910856328,0.2776132233318306,-2.8357571064054095,0.0,23.84
161,10.575512409210205,-1.5347707214914947,12.382345598142221,70.77146897945497,-7.523346647791311,45.78,24.81575306131168,126,0,0.0,0.0,0.07274127006530762,1.8073091506958008,0.0,0.0,0.0,-0.7332432643410637,0.0,45.78,40000,7.573668956756592,0.5565994590979251,0.29924303391244894,-2.8357571064054095,0.0,23.84
162,10.458211183547974,-0.7870420681210447,14.92943243347438,126.79732174214669,-10.310282787216106,46.47,25.43283507594071,127,0,0.0,0.0,0.07659387588500977,1.758296012878418,0.0,0.0,0.0,-0.7386231447190618,0.0,46.47,40000,7.781411170959473,0.3674541424886996,0.22158753449677365,-2.8357571064054095,0.0,23.84
163,10.457963466644287,-0.0653717459841529,15.863341069946816,94.98252711030146,-11.189159395652249,44.425,25.357530932644053,126,0,0.0,0.0,0.07609724998474121,1.9014203548431396,0.0,0.0,0.0,-0.6712980048455709,0.0,44.425,40000,8.002702236175537,0.42163041809834934,0.26125082417472667,-2.8357571064054095,0.0,23.84
164,10.25281047821045,0.1322624376350884,15.837990121569785,94.47322989320783,-8.59103826681408,45.98,28.742296359198583,159,0,0.0,0.0,0.07750153541564941,1.8191885948181152,0.0,0.0,0.0,-0.5909419605975049,0.0,45.98,40000,8.89486289024353,0.385696426792342,0.18694035701754702,-2.8357571064054095,0.0,23.84
165,10.275752305984497,-0.6834980163083958,13.946559448344825,87.03688505867693,-9.766741305938913,49.335,26.494768823297928,150,0,0.0,0.0,0.07680916786193848,1.869882583618164,0.0,0.0,0.0,-0.600197566168594,0.0,49.335,40000,8.874582529067993,0.3964661714653648,0.24593709755312188,-2.8357571064054095,0.0,23.84
