iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,cost_mean,cost_std,cost_max,cost_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,average_cost,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success,eval_avg_cost
33,10.454989671707153,27.561886460472834,97.97499682427227,639.3460206948898,-7.907142071548374,0.031050000000000005,0.0788631567970748,0.48000000000000026,0.0,2.5,0.8374949842567524,0.02,0.05678844451904297,1.443105697631836,0.008148289,0.020198468,13.380193337671198,2.5,0.031049999999999987,40000,4.756284475326538,0.7515561670298951,0.627538444630671,9.314271202220134,0.0,0.0024
34,9.853903532028198,17.904069048290932,155.49834514729005,2156.9651484930123,-11.154894108198942,0.025550000000000007,0.0680051284830784,0.37000000000000016,0.0,1.0,0.8857667730890907,0.02,0.055647850036621094,1.4833457469940186,0.008224649,0.020498265,13.83258090873317,1.0,0.025550000000000003,40000,4.857568740844727,0.910018690540961,0.728117378856961,11.845557616515576,0.0,0.0
35,10.460774183273315,33.35299547801165,138.0683779742362,1194.538471479435,-11.811321091182537,0.05090000000000001,0.1015735693967678,0.6900000000000004,0.0,2.5,0.9151035720613323,0.02,0.05400514602661133,1.4123337268829346,0.008200387,0.018487927,15.784622365661019,2.5,0.0509,40000,4.895125865936279,0.77926636753485,0.6303009429663126,106.03900162400157,8.0,0.0
36,10.360828399658203,46.62427372245322,180.10842700057555,1863.31325969326,-10.690562773842238,0.03795000000000001,0.08013299882071058,0.49000000000000027,0.0,4.5,0.8473146515900862,0.02,0.055403947830200195,1.46120023727417,0.008133605,0.020935275,18.868587501340237,4.5,0.03794999999999999,40000,4.837073802947998,0.7659048529694069,0.6883513186499903,49.98397771539657,0.0,0.0
37,10.152194023132324,37.23102148744406,150.59030814730662,1621.6039641608588,-13.31699698127119,0.035500000000000004,0.08528628260160015,0.6100000000000003,0.0,3.5,0.8869432349887647,0.02,0.055681467056274414,1.4856290817260742,0.008132753,0.018737353,20.70483089995062,3.5,0.03549999999999999,40000,5.365736722946167,0.7822085795381096,0.7140665555595701,59.96456139664208,8.0,0.0
38,10.156319856643677,33.45834866280842,90.08163334802039,512.3688917904894,-10.587284852276815,0.036300000000000006,0.07987058281995947,0.4200000000000002,0.0,2.0,0.8196429229094282,0.02,0.05532336235046387,1.43746018409729,0.008146553,0.01989733,21.9801826762364,2.0,0.036299999999999985,40000,5.71100926399231,0.8666277593268386,0.6359459257268549,120.12832037460255,12.0,0.0
39,10.453126668930054,39.34121786258317,112.9225495910224,737.9635079027715,-13.25994339748482,0.04100000000000001,0.07917070165155796,0.45000000000000023,0.0,4.0,0.8025336584566071,0.02,0.056096553802490234,1.469149112701416,0.008130401,0.020923587,23.716286194871078,4.0,0.040999999999999995,40000,5.700302362442017,0.7027618584842871,0.5815039566958138,91.01000176447477,8.0,0.0
40,10.28288221359253,33.47836036040192,119.58698991419294,848.42386442302,-14.367677184644286,0.036500000000000005,0.0961548230719604,0.8700000000000006,0.0,2.5,0.9655271486356274,0.02,0.05604100227355957,1.4645261764526367,0.009907027,0.02246435,24.69249361142416,2.5,0.036500000000000005,40000,5.617990016937256,0.7071952027206739,0.5616754855225441,33.15327067274104,0.0,0.0
41,10.255083322525024,34.825825762438406,110.60006956941456,741.6973046867356,-11.773084944813633,0.047650000000000005,0.10216642060873037,0.6500000000000004,0.0,4.0,0.8569018687987888,0.02,0.05589580535888672,1.4695250988006592,0.008204126,0.01926182,25.705826826525588,4.0,0.047650000000000005,40000,5.877744197845459,0.6752481210202625,0.5188668749590216,37.53110182413599,0.0,0.0
42,10.355336904525757,28.877322949546336,83.82949983763503,545.0955337985624,-10.330495646016493,0.0415,0.0900652541216645,0.7700000000000005,0.0,1.0,0.839235534452583,0.02,0.05561065673828125,1.4705629348754883,0.008174979,0.01962821,26.022976438827666,1.0,0.04150000000000001,40000,5.675372362136841,0.8078147657285413,0.6149714664379823,53.65502817806462,0.0,0.0
43,10.15282940864563,40.232854405617765,141.3693416697183,920.0780474596601,-11.40802775910886,0.04495000000000001,0.09411162255534651,0.6000000000000003,0.0,3.5,0.859379610192281,0.02,0.05503535270690918,1.4333107471466064,0.0082627395,0.020108676,27.443964235506677,3.5,0.044950000000000004,40000,5.2843005657196045,0.7373978068960735,0.5670437379421875,25.716525314013843,0.0,0.0
44,10.559131860733032,55.4858802674315,146.93670192677214,851.1880408538287,-11.739216766449944,0.0345,0.07994216659560838,0.5900000000000003,0.0,4.5,0.7868480413615008,0.02,0.05394864082336426,1.4313702583312988,0.0081899045,0.022267072,30.24815583869916,4.5,0.0345,40000,5.144361257553101,0.7660176909078442,0.6309794622283678,57.21075620986504,8.0,0.0
45,10.359716415405273,26.400367451888098,93.40967959857954,881.3454648456708,-14.22825559865505,0.04350000000000001,0.107106255652973,0.6800000000000004,0.0,1.0,0.8320465635754256,0.02,0.05434870719909668,1.4029345512390137,0.008173962,0.020580377,29.86337700001805,1.0,0.04349999999999999,40000,4.330540895462036,0.8577929552633377,0.6440619489007593,53.65865634015253,4.0,0.0052
46,10.451961040496826,44.783536983783115,131.7949368520989,1138.0150207625056,-7.425131691721001,0.04290000000000001,0.0857122511663298,0.4100000000000002,0.0,3.5,0.7949220244132998,0.02,0.054930686950683594,1.4068703651428223,0.008157041,0.022072414,31.355392998394557,3.5,0.0429,40000,4.278133153915405,0.6952886427406029,0.5254530976577495,24.846269049985906,0.0,0.0
47,10.253209352493286,46.11455902449419,152.12786104300162,1289.7496629339623,-10.819208536786977,0.04275,0.0850701916066962,0.4400000000000002,0.0,4.0,0.8824998866391489,0.02,0.0550081729888916,1.4423305988311768,0.008132262,0.018574838,32.83130960100452,4.0,0.042749999999999996,40000,5.0946900844573975,0.652009579690165,0.5444562838382675,28.659132412631056,0.0,0.0
48,10.055516481399536,36.8102911699813,117.77567780594502,1157.2247430178838,-13.566717378357978,0.042100000000000005,0.08399160672352925,0.5100000000000002,0.0,2.0,0.9875403634243964,0.02,0.05634188652038574,1.4680585861206055,0.00991594,0.020195995,33.2292077579022,2.0,0.042100000000000005,40000,5.48333477973938,0.8385224763763189,0.6023401854547189,36.24756853971916,0.0,0.0
49,10.350781202316284,57.81103356127492,163.43962194969998,1276.9262450473757,-15.937354494119159,0.034,0.08442748367682175,0.5800000000000003,0.0,5.0,1.0047871733686071,0.02,0.055661916732788086,1.4190263748168945,0.009983794,0.020486547,35.687390338239474,5.0,0.034,40000,5.285322904586792,0.7584309724607211,0.6081023922706439,33.796254107183124,0.0,0.0
50,10.454028606414795,45.609281644146705,139.48460140421332,929.3986518263252,-12.038924910779345,0.04545000000000001,0.10104354259426976,0.5800000000000003,0.0,4.0,0.9262892685056088,0.02,0.055944204330444336,1.4433033466339111,0.008230768,0.017635519,36.6795794688302,4.0,0.04544999999999998,40000,5.405214786529541,0.6122257044655236,0.5354432153918878,34.24894873094774,0.0,0.0
51,10.35439133644104,66.7414854298927,194.0303727286305,1787.399500735199,-15.477251750653434,0.04325000000000001,0.10242039591800067,0.8400000000000005,0.0,5.5,0.9543258120918455,0.02,0.05604910850524902,1.456606149673462,0.008112475,0.01735806,39.68577006493645,5.5,0.043250000000000004,40000,5.267410755157471,0.6988190116469558,0.5736998930266327,89.48910078059477,8.0,0.0
52,10.454049825668335,77.40301234773204,212.51177509231658,1780.589929442089,-10.078827645690401,0.03160000000000001,0.08078638499153186,0.5900000000000003,0.0,5.0,0.8845833606188108,0.02,0.05589103698730469,1.4486777782440186,0.008103051,0.01855402,43.45749429321601,5.0,0.03159999999999999,40000,4.208485126495361,0.6738682802598069,0.5444921821017511,109.58557161635294,8.0,0.0
53,10.254910230636597,52.95183316489788,166.09228421751382,1337.72737004694,-11.55299642425964,0.04845000000000001,0.1030344481229458,0.6500000000000004,0.0,3.0,1.0000743855824532,0.02,0.05526256561279297,1.4493322372436523,0.009967221,0.019822517,44.4069281803842,3.0,0.048450000000000014,40000,4.452425956726074,0.7351364387350192,0.6023717178902996,94.79309269961246,8.0,0.0
