iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,cost_mean,cost_std,cost_max,cost_min,rollout_success,step,time_vpg,time_npg,kl_dist,surr_improvement,surr_cost_improvement,running_score,success_rate,average_cost,num_samples,time_VF,VF_error_before,VF_error_after,time_cost_VF,VF_cost_error_before,VF_cost_error_after,eval_score,eval_success,eval_avg_cost
30,9.78398847579956,-2.1560218778199767,15.056060975203417,153.95549990175073,-12.73792946838713,80.95,115.65724145076261,600,0,0.0,1.0,0.05496335029602051,1.454439401626587,0.009531563,-0.0011452392,-0.020519072,-1.5978778892841996,0.0,80.95,40000,5.372321367263794,0.5562246831797961,0.3683943399951024,4.053507328033447,0.7045538525594541,0.5662319221563963,0.2420672841198948,0.0,0.0
31,9.868191719055176,-2.5655955941070596,9.578864072350816,71.80484331811506,-10.90487908495188,68.1,106.38322236142314,540,0,0.0,1.0,0.05692338943481445,1.4705286026000977,0.009977652,0.0010289925,-0.018991517,-1.6946496597664857,0.0,68.1,40000,4.680845022201538,0.7187337594650433,0.47178086020560817,4.229351043701172,0.8008404886240239,0.6630659078559746,0.2389583892106561,0.0,0.0
32,9.755853652954102,-2.608329216895756,10.665032804563516,81.91258753911598,-8.865219031166001,57.05,88.10673924280708,570,0,0.0,0.9,0.054163217544555664,1.459181547164917,0.008339313,0.0016814789,-0.016505694,-1.786017615479413,0.0,57.05,40000,5.152284383773804,0.5797236642367952,0.4361492331466332,4.948095798492432,0.7248730052742425,0.5974867748102036,0.22549026202392738,0.0,0.0
33,9.462718725204468,-3.0666749381277247,7.6828244373257455,75.83912395611318,-10.348995360874536,75.4,125.53421844262225,590,0,0.0,1.0,0.05571413040161133,1.474940538406372,0.009976633,0.0014364525,-0.02080752,-1.9140833477442443,0.0,75.4,40000,5.399483680725098,0.6620128074695859,0.3756093426387675,4.928917407989502,0.6465288291444709,0.5053763872954309,0.9237492238006607,0.0,0.0
34,9.49174952507019,-2.3405204264490007,10.980607767196965,91.87837720995995,-11.836860123570114,65.45,131.3499048343774,740,0,0.0,1.0,0.055005788803100586,1.4404692649841309,0.009919449,0.0025842483,-0.019224782,-1.9567270556147198,0.0,65.45,40000,4.613000392913818,0.4984292598899413,0.40111798205962546,3.933807373046875,0.6581994418114361,0.5540815984305704,-2.696270638338822,0.0,0.0
35,9.898155212402344,-1.5328305111752218,13.833579242572178,131.7458742588699,-11.513468955464864,52.0,103.9038016628843,540,0,0.0,0.9,0.056490182876586914,1.4440386295318604,0.008357013,0.0012781647,-0.01850019,-1.9143374011707701,0.0,52.0,40000,4.6402952671051025,0.4612822845115216,0.29660170547998177,3.922833204269409,0.6841229921073712,0.5490110055320043,-1.7664763898695577,0.0,0.0
36,9.547146797180176,-2.6792870526132226,10.79153045882307,85.74178934913009,-12.44367415001936,45.45,99.87891419113447,590,0,0.0,1.0,0.052814483642578125,1.4889159202575684,0.009730162,0.0012939221,-0.023124043,-1.9908323663150154,0.0,45.45,40000,5.867211818695068,0.5338022435923148,0.43672478725863484,4.359986782073975,0.6454753605841602,0.5848612509535904,-3.115126126349791,0.0,0.0
37,9.460285663604736,-3.0545713317017924,8.382212852237249,75.17138996295617,-12.020912357584596,58.45,122.93940580627515,810,0,0.0,0.9,0.05673694610595703,1.4708268642425537,0.0081888735,0.000988044,-0.01785102,-2.0972062628536934,0.0,58.45,40000,6.288924694061279,0.7044937196726099,0.47326899739190764,4.163440227508545,0.6350389584877837,0.49769478234778874,-3.1300260974420864,0.0,0.0
38,9.65994644165039,-2.2798565843876055,11.510294256473154,99.15936463594106,-11.19589313350668,45.6,107.65983466455815,790,0,0.0,1.0,0.05497884750366211,1.4292106628417969,0.009990257,-0.0015681854,-0.02150411,-2.115471295007085,0.0,45.6,40000,6.213047981262207,0.5867656776578228,0.38665469949700493,4.231309652328491,0.6573910960556812,0.5241769815376821,-3.1246421875181163,0.0,0.0
39,9.759564876556396,-3.411167067912509,7.998656091021635,106.8507565881236,-11.173942754331403,54.45,105.492641923501,570,0,0.0,0.9,0.057206153869628906,1.4792683124542236,0.008109943,0.000103300474,-0.016829222,-2.2450408722976274,0.0,54.45,40000,6.400409698486328,0.5624407920943423,0.26407473422410216,4.736264228820801,0.6456794340407246,0.5321623332844959,-3.1681007682325797,0.0,0.0
40,9.461090564727783,2.384242738999403,74.99364745299059,1049.8755041580525,-8.91223987356949,39.8,87.12611548783751,640,0,0.5,1.0,0.05686521530151367,1.5034594535827637,0.009974675,0.001255069,-0.019117128,-1.7821125111679246,0.5,39.8,40000,6.462224006652832,0.8817221871593836,0.571150921302946,4.7665557861328125,0.7655894420546568,0.6198332483612465,-3.188674803572043,0.0,0.0
41,9.563091516494751,-3.6450175175772097,4.414775305896966,51.15548642037479,-7.272976718170761,27.8,65.78875283815616,430,0,0.0,0.9,0.054511308670043945,1.448153018951416,0.008148559,-0.00091749954,-0.016277144,-1.9684030118088531,0.0,27.8,40000,5.2392494678497314,19.601807559905644,0.6198438641882484,3.6997904777526855,0.7931434342315072,0.6198377833797218,-3.159332873960511,0.0,0.0
42,9.457555532455444,-4.100702852276191,1.4775186709156907,8.583147524257601,-8.678210091378595,30.4,73.9718865515812,470,0,0.0,0.9,0.054013729095458984,1.4508824348449707,0.008133768,0.00062925107,-0.01776628,-2.181632995855587,0.0,30.4,40000,4.484643220901489,1.3335929661802117,0.16724601658443639,3.687621831893921,0.591339374131664,0.45106591850741,-3.169870400042966,0.0,0.0
43,9.559218168258667,-2.2621907095616622,24.62333014656667,343.37901394703226,-13.773996861790394,21.75,57.52771071405501,490,0,0.0,0.9,0.05565977096557617,1.4420816898345947,0.008181814,0.00032711792,-0.04982434,-2.1896887672261944,0.0,21.75,40000,5.370955228805542,0.9672021841035225,0.29551094940693506,4.491559743881226,0.5050137451613619,0.4049776883411808,-3.1739150603418507,0.0,0.0
44,9.771571636199951,-2.863235520329679,13.991910372265076,190.38246750551517,-11.8928657149998,33.6,96.19792097545559,680,0,0.0,1.0,0.05563783645629883,1.4383366107940674,0.009707774,-0.000646065,-0.01698863,-2.257043442536543,0.0,33.6,40000,5.21662449836731,0.7167645899399996,0.28451210181004427,4.538581132888794,0.6713940053571973,0.4115815868049132,-3.171622496620523,0.0,0.0
45,9.66825819015503,-3.5109185768975975,4.016331531885656,41.19027525311235,-9.027539090428238,30.0,77.51773990513398,660,0,0.0,0.9,0.05463910102844238,1.443544626235962,0.008169304,-0.0007064827,-0.015959423,-2.3824309559726484,0.0,30.0,40000,5.37314772605896,0.5639323655094223,0.44216162586705704,4.763911485671997,0.8505379504898966,0.596808156515028,-3.179118238497768,0.0,0.0
46,9.582164764404297,-4.011414167606568,1.26684256328882,4.626478340290031,-9.7286333392982,18.7,58.628576649958,450,0,0.0,0.9,0.05552196502685547,1.4759833812713623,0.008314943,-0.0008040054,-0.01665469,-2.54532927713604,0.0,18.7,40000,5.4494545459747314,0.2857852564930825,0.07326948439090523,4.606231451034546,0.7848284121584929,0.5731861934590852,-3.184347792954516,0.0,0.0
47,9.863322019577026,-3.9276685604378154,1.7522825969988947,12.294003768638289,-9.785646720990187,20.4,67.15534230424264,640,0,0.0,0.9,0.0554203987121582,1.4640967845916748,0.008187089,-0.00022490692,-0.018463185,-2.6835632054662177,0.0,20.4,40000,5.406180143356323,0.14784294267762696,0.12755578372890913,4.256997346878052,0.7338303954895966,0.5905657237235851,-3.245050148403976,0.0,0.0
48,9.588242053985596,-4.0800576668899735,1.2050236638455936,-0.25881782850227364,-9.664437923048462,22.4,58.959647217397766,350,0,0.0,0.9,0.05194854736328125,1.4625096321105957,0.00826265,0.018942988,-0.0014363975,-2.8232126516085936,0.0,22.4,40000,5.33060884475708,0.05518366562918547,0.05783529923078187,4.265795946121216,0.540136782884392,0.4429819953275551,-3.1721252060221183,0.0,0.0
49,9.787353038787842,-3.9828425795461184,1.4698100283499749,2.590920452022813,-12.026760300514246,21.15,72.26463519592416,560,0,0.0,0.9,0.0553441047668457,1.460176944732666,0.008170416,0.018468836,-0.0028963916,-2.9391756444023462,0.0,21.15,40000,5.741674900054932,0.1001488538684153,0.08792208512970831,4.616071701049805,0.5202804475057553,0.43444417344089764,-3.128351138727507,0.0,0.0
50,9.586664915084839,-3.7454863203558673,3.6761871088119826,41.72828274592,-10.36196112111293,20.7,71.91321158173928,570,0,0.0,0.9,0.054212093353271484,1.4325716495513916,0.008196477,-0.00030535582,-0.016798569,-3.0198067119976986,0.0,20.7,40000,5.6955790519714355,0.5816586603544975,0.362442721107584,4.649200916290283,0.7277542188027776,0.464794377441566,-3.1515588195330793,0.0,0.0
51,9.66619610786438,-3.510061849816917,6.920524687008305,91.48472002496949,-10.888652936416563,19.9,61.375809566962126,380,0,0.0,1.0,0.055555105209350586,1.4094765186309814,0.009955738,0.00041810455,-0.018354224,-3.0688322257796203,0.0,19.9,40000,5.620094299316406,0.34659524492111293,0.22271439031609733,4.193254470825195,0.6084982492644873,0.4250536604529791,-3.1854978072031037,0.0,0.0
52,9.762016296386719,-0.4488604019312362,43.0353048900281,597.4964820753471,-8.997209134268633,12.35,40.938704180762734,290,0,0.5,0.9,0.055632591247558594,1.4431288242340088,0.00817693,0.023138447,0.0005123161,-2.806835043394782,0.5,12.35,40000,5.482864856719971,0.8861444113939011,0.2917017344554479,4.264658212661743,0.9542822318875402,0.5269443249071444,-3.1804733914051635,0.0,0.0
53,9.459569692611694,-4.018300501528376,1.2580236665918465,-2.0733677890081177,-13.698418016404052,27.4,79.69466732473384,790,0,0.0,1.0,0.054761409759521484,1.4552435874938965,0.009711737,0.023220189,-0.0012081978,-2.9279815892081418,0.0,27.4,40000,5.602859735488892,103.429637529543,0.0976641336093332,4.3050830364227295,0.6672563303240124,0.34428520339822455,-3.158584177724199,0.0,0.0
54,9.562098503112793,-3.191508194827095,6.473282258355191,74.39925828564006,-11.959980516519032,23.1,78.37340110011813,710,0,0.0,1.0,0.054903268814086914,1.477510929107666,0.009928359,0.028880864,-0.00068128965,-2.954334249770037,0.0,23.1,40000,5.543401718139648,0.7997438784438072,0.5827227682607615,4.42777681350708,0.467994505482488,0.35097822866112993,-3.168036938275483,0.0,0.0
