iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,constraint_violation,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
51,4.749108552932739,-328.32638618949386,94.78607262838169,-181.1213047165444,-799.1444704458171,"(0.0, 64889.94805639595)",216.51925391403836,0.05,0.04249286651611328,0.6897773742675781,0.024898814,0.021536287,-416.3881702327429,0.0,64889.94805639595,40000,2.071821451187134,0.10803101988822332,0.08288375927069282,-423.4461776073888,"(0.0, 10502.825776096668)"
52,4.868221759796143,-320.82239852459907,93.35275456312178,-170.74118679180972,-829.6404439782099,"(0.0, 63424.55363160377)",233.45190382052135,0.05,0.0462496280670166,0.6666815280914307,0.024982128,0.021088349,-406.8315930619285,0.0,63424.55363160377,40000,2.052664041519165,0.08219834050997878,0.07104512306115265,-397.347694585559,"(0.0, 9849.302014841738)"
53,4.861591339111328,-323.42027989854154,101.97351307788807,-185.25751913790222,-916.9165871498258,"(0.0, 63910.262182755316)",208.6386479899972,0.05,0.04453587532043457,0.693401575088501,0.025085896,0.022455184,-398.4904617455898,0.0,63910.262182755316,40000,2.1330299377441406,0.09218053323697281,0.0800255616543788,-386.0584540084235,"(0.0, 9657.721341322376)"
54,4.864961624145508,-312.5224231803163,80.50721329302976,-152.17120527645983,-676.361792547595,"(0.0, 61718.86201197719)",247.84655722543903,0.05,0.044448137283325195,0.656700849533081,0.025289645,0.019675668,-389.89365788906247,0.0,61718.86201197719,40000,2.0315306186676025,0.08296664493476175,0.06313611636432893,-358.10741141464416,"(0.0, 8913.391948463885)"
55,4.747474193572998,-301.7805723913618,86.85676198189711,-165.01837223187312,-804.1053999342894,"(0.0, 59587.97026478713)",213.36396364744624,0.05,0.043138980865478516,0.6806595325469971,0.025223097,0.024418488,-381.0823493392924,0.0,59587.97026478713,40000,2.0542776584625244,0.0847273231195057,0.06970757431809581,-377.5837382079471,"(0.0, 9410.35034754775)"
56,4.750033617019653,-304.7735542450145,83.94349322187135,-147.51314934938213,-648.7837959394093,"(0.0, 60199.913526662094)",235.52953606130916,0.05,0.04384613037109375,0.6763887405395508,0.02530505,0.020739732,-373.45146982986466,0.0,60199.913526662094,40000,2.099545955657959,0.08105640761670808,0.06399026173200409,-377.16509789218304,"(0.0, 9349.612557922454)"
57,4.851621627807617,-290.60003957789434,69.69219251335295,-143.7382441373567,-544.0358542570316,"(0.0, 57359.27257357435)",264.35181088005896,0.05,0.04700064659118652,0.706186056137085,0.024734851,0.018207215,-365.1663268046676,0.0,57359.27257357435,40000,2.079723834991455,0.0656154827400842,0.054730295883448334,-389.9468874070975,"(0.0, 9665.485569619936)"
58,4.859945297241211,-282.63412467449086,74.92797923414744,-156.49194856541507,-558.9830293851898,"(0.0, 55730.57327982719)",255.96124003620812,0.05,0.043302059173583984,0.7262330055236816,0.024630895,0.018991677,-356.91310659165,0.0,55730.57327982719,40000,2.0716311931610107,0.076699826977215,0.06374269268983677,-381.6964121297816,"(0.0, 9459.35289964472)"
59,4.861833810806274,-293.6030910197949,77.75134285024356,-152.63790613146423,-594.1163269278766,"(0.0, 57939.02080879093)",238.39054628945928,0.05,0.04523038864135742,0.7067835330963135,0.02512005,0.02041186,-350.5821050344645,0.0,57939.02080879093,40000,2.077674627304077,0.07386402199827156,0.06275448968466922,-323.2548750661386,"(0.0, 7993.837991048394)"
60,4.862407922744751,-282.66222489463405,79.21348171612813,-162.869160427114,-673.9089305883161,"(0.0, 55756.12808448354)",257.4505952637821,0.05,0.046189308166503906,0.6776604652404785,0.02538657,0.019353854,-343.7901170204815,0.0,55756.12808448354,40000,2.0205576419830322,0.07769343110836505,0.06286778863817169,-349.53192367116543,"(0.0, 8652.625135450397)"
61,4.750270366668701,-277.9072941146926,66.84580530901425,-153.94281219736027,-581.812197354948,"(0.0, 54791.6479429046)",227.80779887493046,0.05,0.04436206817626953,0.655454158782959,0.025391323,0.021961767,-337.2018347299026,0.0,54791.6479429046,40000,2.079226493835449,0.06480582031125953,0.05465108238023369,-280.37722309423935,"(0.0, 6944.564839647176)"
62,4.747711420059204,-259.3893694923656,65.5864611607886,-128.35289984079125,-593.3806008954501,"(0.0, 51086.432312196805)",255.23876049816872,0.05,0.04956507682800293,0.6903541088104248,0.024763668,0.019127123,-329.4205882061489,0.0,51086.432312196805,40000,2.0988786220550537,0.06761172574959458,0.05863467456587538,-312.7960572338454,"(0.0, 7734.261628500642)"
63,4.7471604347229,-269.2691357263564,74.32282695918379,-134.02929407987054,-564.0410635108921,"(0.0, 53063.9885296131)",259.5292356441365,0.05,0.04835987091064453,0.6663613319396973,0.025380371,0.018501706,-323.4054429581697,0.0,53063.9885296131,40000,2.1143646240234375,0.07587265766304746,0.06784049486391096,-225.24446682665234,"(0.0, 5548.7359763306185)"
64,4.764060020446777,-262.6956000475229,66.87139233389384,-143.73756601765206,-514.1376746256683,"(0.0, 51744.14479259105)",271.0407342368112,0.05,0.046164751052856445,0.6777057647705078,0.024816902,0.018190173,-317.334458667105,0.0,51744.14479259105,40000,2.0525131225585938,0.07140820895183651,0.05909297938547124,-201.08644824311142,"(0.0, 4948.3554228553085)"
65,4.847393751144409,-268.0003803815262,76.67511109231863,-150.99798427399503,-639.3608871909566,"(0.0, 52809.13444179761)",220.84257992959553,0.05,0.04376053810119629,0.6791088581085205,0.024552261,0.022260785,-312.4010508385471,0.0,52809.13444179761,40000,2.0623533725738525,0.08520991733470203,0.07371130433269683,-204.36404137777518,"(0.0, 5027.5933646177045)"
66,4.745395183563232,-257.7752083896109,65.31223387512419,-118.51244387368598,-549.8025220236935,"(0.0, 50754.698416590654)",247.6709936673312,0.05,0.04369616508483887,0.6815500259399414,0.024533832,0.019254884,-306.9384665936535,0.0,50754.698416590654,40000,2.0876879692077637,0.07740570462525047,0.05996300877942799,-163.02993543766868,"(0.0, 3993.053710958013)"
67,4.756596326828003,-260.66240744617016,79.73987258405866,-127.32003209641512,-682.2288426105313,"(0.0, 51315.9912958479)",267.27398494439007,0.05,0.04358100891113281,0.6710116863250732,0.024793457,0.019409603,-302.31086067890516,0.0,51315.9912958479,40000,1.976398229598999,0.08896952271797283,0.07695768758792887,-190.9526902021101,"(0.0, 4688.326259323946)"
68,4.748928070068359,-255.54115564819887,72.71193628752633,-138.980858559262,-567.117998586959,"(0.0, 50364.37153221887)",267.6014676936676,0.05,0.04271960258483887,0.6805837154388428,0.025463983,0.018139124,-297.63389017583455,0.0,50364.37153221887,40000,1.9603912830352783,0.08712213732282308,0.0646968867046929,-187.03883617380325,"(0.0, 4594.752333719932)"
69,4.760568857192993,-257.20534223284506,69.96126861570932,-130.26301298318234,-474.98958679194084,"(0.0, 50642.21204260562)",255.11587036642737,0.05,0.044286489486694336,0.6822116374969482,0.024996545,0.019003345,-293.5910353815356,0.0,50642.21204260562,40000,1.932999610900879,0.07277200431551901,0.061204430208219106,-200.33608331439552,"(0.0, 4928.914462921186)"
70,4.74922251701355,-243.19773816165846,61.394563677845746,-129.58041335376885,-475.5758560881255,"(0.0, 47856.85605617384)",248.05584785008705,0.05,0.04542040824890137,0.6669831275939941,0.024576385,0.019164342,-288.5517056595479,0.0,47856.85605617384,40000,2.0216174125671387,0.06977267826402195,0.056541207151302966,-188.96368468313446,"(0.0, 4639.63201236627)"
